,container,unix_time,cpu_util,cpu_sys,cpu_user,mem_util,mem_used,tcp_currestab,traffic_pkg_in,traffic_pkg_out,traffic_byte_in,traffic_byte_out,y
772,container25,1649980000000.0,40.34,19.6,11.39,17.73,14.59,9593.0,203650.0,194941.0,2069945.0,2249736.0,0
773,container25,1649980000000.0,40.84,19.85,11.53,30.39,25.0,10013.0,204358.0,195628.0,2069945.0,2249736.0,0
774,container25,1649980000000.0,2.03,0.99,0.57,1.03,0.85,9258.0,110996.0,104963.0,1488464.0,1625115.0,35
775,container26,1649990000000.0,67.35,34.64,21.06,55.42,46.74,6658.0,190222.0,195808.0,1880717.0,1896509.0,0
776,container26,1649990000000.0,67.35,34.64,21.06,53.82,45.39,7329.0,191120.0,196721.0,1878548.0,1894375.0,0
777,container26,1649990000000.0,67.35,34.64,21.06,70.17,59.18,7470.0,189082.0,194648.0,1871122.0,1887071.0,0
778,container26,1649990000000.0,67.35,34.64,21.06,57.43,48.43,7379.0,189216.0,194784.0,1868337.0,1884332.0,0
779,container26,1649990000000.0,67.35,34.64,21.06,64.4,54.32,7146.0,188580.0,194137.0,1862169.0,1878265.0,0
780,container26,1649990000000.0,67.35,34.64,21.06,56.51,47.66,7935.0,187128.0,192660.0,1851971.0,1868234.0,1
781,container26,1649990000000.0,67.35,34.64,21.06,57.85,48.79,7238.0,186637.0,192161.0,1843690.0,1860088.0,0
782,container26,1649990000000.0,67.35,34.64,21.06,57.74,48.7,7447.0,185209.0,190708.0,1848079.0,1864405.0,0
783,container26,1649990000000.0,67.35,34.64,21.06,59.11,49.85,7106.0,185481.0,190985.0,1834297.0,1850849.0,0
784,container26,1649990000000.0,67.35,34.64,21.06,70.59,59.54,6645.0,184876.0,190370.0,1835619.0,1852149.0,0
785,container26,1649990000000.0,67.35,34.64,21.06,57.21,48.25,6323.0,184287.0,189770.0,1823760.0,1840485.0,0
786,container26,1649990000000.0,67.35,34.64,21.06,67.42,56.86,7692.0,183329.0,188796.0,1812589.0,1829497.0,0
787,container26,1649990000000.0,67.35,34.64,21.06,70.48,59.44,7715.0,183290.0,188756.0,1806441.0,1823449.0,1
788,container26,1649990000000.0,67.35,34.64,21.06,75.46,63.65,7738.0,181907.0,187349.0,1801956.0,1819038.0,0
789,container26,1649990000000.0,67.35,34.64,21.06,74.22,62.6,7260.0,181384.0,186817.0,1795911.0,1813092.0,0
790,container26,1649990000000.0,67.35,34.64,21.06,67.58,57.0,7089.0,180237.0,185651.0,1783869.0,1801247.0,0
791,container26,1649990000000.0,67.35,34.64,21.06,56.24,47.43,6479.0,180023.0,185433.0,1781828.0,1799239.0,0
792,container26,1649990000000.0,67.35,34.64,21.06,67.03,56.53,8271.0,179391.0,184790.0,1776103.0,1793608.0,0
793,container26,1649990000000.0,67.35,34.64,21.06,64.74,54.6,7453.0,178927.0,184318.0,1761999.0,1779735.0,0
794,container26,1649990000000.0,67.35,34.64,21.06,66.84,56.37,7926.0,177639.0,183008.0,1754252.0,1772115.0,1
795,container26,1649990000000.0,67.35,34.64,21.06,71.02,59.9,7108.0,176780.0,182134.0,1758107.0,1775907.0,0
796,container26,1649990000000.0,67.35,34.64,21.06,59.33,50.03,6954.0,176927.0,182284.0,1750277.0,1768205.0,0
797,container26,1649990000000.0,67.35,34.64,21.06,69.28,58.43,6677.0,175878.0,181217.0,1736612.0,1754764.0,2
798,container26,1649990000000.0,67.35,34.64,21.06,74.21,62.59,8972.0,175627.0,180961.0,1728446.0,1746732.0,0
799,container26,1649990000000.0,67.35,34.64,21.06,57.29,48.32,7172.0,173401.0,178697.0,1726697.0,1745011.0,0
800,container26,1649990000000.0,67.35,34.64,21.06,49.85,42.04,7536.0,173444.0,178741.0,1721167.0,1739572.0,1
801,container26,1649990000000.0,67.35,34.64,21.06,68.06,57.4,7442.0,172822.0,178108.0,1721571.0,1739969.0,0
802,container26,1649990000000.0,67.35,34.64,21.06,66.73,56.28,7532.0,172075.0,177348.0,1703600.0,1722293.0,0
803,container26,1649990000000.0,67.35,34.64,21.06,46.7,39.39,7351.0,171064.0,176320.0,1703187.0,1721887.0,0
804,container26,1649990000000.0,67.35,34.64,21.06,76.83,64.8,7306.0,170379.0,175623.0,1692741.0,1711612.0,0
805,container26,1649990000000.0,98.04,50.43,30.66,98.05,82.69,7411.0,509596.0,520680.0,7582333.0,7504741.0,15
806,container27,1649980000000.0,49.6,26.55,15.45,38.12,32.88,9679.0,159772.0,174429.0,1595731.0,1736330.0,2
807,container27,1649980000000.0,40.81,21.84,12.71,58.01,50.04,9373.0,160339.0,175038.0,1602899.0,1744085.0,0
808,container27,1649980000000.0,57.87,30.97,18.02,41.74,36.0,9259.0,161556.0,176345.0,1610828.0,1752663.0,1
809,container27,1649980000000.0,54.41,29.13,16.94,42.41,36.58,9738.0,161869.0,176681.0,1611684.0,1753589.0,0
810,container27,1649980000000.0,54.01,28.91,16.82,36.37,31.37,10093.0,162248.0,177088.0,1617359.0,1759728.0,0
811,container27,1649980000000.0,56.21,30.09,17.5,49.73,42.9,9077.0,163185.0,178094.0,1625882.0,1768949.0,0
812,container27,1649980000000.0,41.06,21.98,12.79,41.45,35.76,9659.0,164284.0,179274.0,1636440.0,1780371.0,1
813,container27,1649980000000.0,57.89,30.99,18.03,53.82,46.43,9627.0,164567.0,179578.0,1639914.0,1784129.0,0
814,container27,1649980000000.0,67.71,36.24,21.09,45.29,39.07,9142.0,165739.0,180836.0,1655533.0,1801026.0,0
815,container27,1649980000000.0,44.68,23.91,13.91,42.95,37.05,9720.0,166851.0,182030.0,1660790.0,1806714.0,0
816,container27,1649980000000.0,38.76,20.75,12.07,45.37,39.13,9732.0,166299.0,181438.0,1663593.0,1809746.0,1
817,container27,1649980000000.0,46.94,25.12,14.62,47.8,41.23,9520.0,168326.0,183614.0,1680007.0,1827503.0,1
818,container27,1649980000000.0,45.86,24.55,14.28,40.99,35.36,9677.0,168411.0,183706.0,1688060.0,1836215.0,2
819,container27,1649980000000.0,50.48,27.02,15.72,50.28,43.37,10063.0,169021.0,184361.0,1689696.0,1837985.0,0
820,container27,1649980000000.0,51.17,27.39,15.93,55.28,47.69,8918.0,169891.0,185295.0,1692548.0,1841071.0,0
821,container27,1649980000000.0,52.46,28.08,16.34,40.24,34.71,10349.0,169955.0,185364.0,1699774.0,1848888.0,2
822,container27,1649980000000.0,64.88,34.73,20.2,47.98,41.38,9790.0,170547.0,185999.0,1705774.0,1855379.0,0
823,container27,1649980000000.0,38.44,20.57,11.97,62.81,54.18,9000.0,171476.0,186997.0,1719055.0,1869747.0,0
824,container27,1649980000000.0,51.55,27.59,16.05,31.9,27.52,9377.0,173172.0,188818.0,1720462.0,1871269.0,0
825,container27,1649980000000.0,57.77,30.92,17.99,71.83,61.96,9646.0,172769.0,188385.0,1727513.0,1878897.0,2
826,container27,1649980000000.0,55.74,29.84,17.36,33.93,29.27,9322.0,174789.0,190554.0,1739101.0,1891433.0,0
827,container27,1649980000000.0,58.19,31.14,18.12,48.08,41.48,10034.0,174775.0,190539.0,1738353.0,1890624.0,0
828,container27,1649980000000.0,47.8,25.59,14.89,38.18,32.94,9867.0,174902.0,190676.0,1744462.0,1897233.0,2
829,container27,1649980000000.0,42.85,22.94,13.34,59.68,51.48,9892.0,176532.0,192426.0,1760898.0,1915014.0,1
830,container27,1649980000000.0,46.41,24.84,14.45,51.24,44.2,9421.0,176416.0,192301.0,1766774.0,1921371.0,1
831,container27,1649980000000.0,49.65,26.58,15.46,40.18,34.66,8406.0,177929.0,193926.0,1770990.0,1925932.0,0
832,container27,1649980000000.0,58.03,31.06,18.07,51.33,44.28,10658.0,178620.0,194668.0,1777270.0,1932726.0,0
833,container27,1649980000000.0,58.77,31.46,18.3,40.87,35.25,10389.0,179380.0,195484.0,1786745.0,1942977.0,2
834,container27,1649980000000.0,49.01,26.23,15.26,46.4,40.02,9566.0,179650.0,195774.0,1789014.0,1945431.0,0
835,container27,1649980000000.0,64.15,34.34,19.98,46.3,39.93,9777.0,179796.0,195931.0,1792875.0,1949608.0,1
836,container27,1649980000000.0,54.9,29.39,17.1,57.5,49.6,9190.0,54155.0,61015.0,360257.0,399749.0,29
837,container28,1650000000000.0,54.99,29.43,19.03,40.33,35.64,12397.0,176062.0,185107.0,1634648.0,1679364.0,0
838,container28,1650000000000.0,49.01,26.23,16.96,48.07,42.48,12488.0,177266.0,186392.0,1632173.0,1676813.0,2
839,container28,1650000000000.0,61.84,33.1,21.4,52.2,46.14,11294.0,178297.0,187493.0,1634800.0,1679521.0,0
840,container28,1650000000000.0,22.18,11.87,7.67,46.7,41.27,11161.0,178536.0,187748.0,1644903.0,1689935.0,0
841,container28,1650000000000.0,65.4,35.0,22.63,37.69,33.31,12979.0,179502.0,188779.0,1644124.0,1689132.0,1
842,container28,1650000000000.0,38.51,20.61,13.32,47.95,42.38,11451.0,179792.0,189088.0,1655536.0,1700895.0,0
843,container28,1650000000000.0,30.76,16.46,10.64,46.31,40.93,11619.0,181729.0,191156.0,1669746.0,1715543.0,2
844,container28,1650000000000.0,45.82,24.52,15.85,43.48,38.43,11999.0,182208.0,191667.0,1667502.0,1713230.0,0
845,container28,1650000000000.0,44.0,23.55,15.22,45.92,40.59,11780.0,182494.0,191972.0,1682469.0,1728658.0,1
846,container28,1650000000000.0,46.97,25.14,16.25,70.86,62.63,11777.0,182697.0,192189.0,1680920.0,1727061.0,0
847,container28,1650000000000.0,45.27,24.23,15.66,58.82,51.98,12055.0,183846.0,193415.0,1688922.0,1735309.0,1
848,container28,1650000000000.0,57.54,30.8,19.91,46.99,41.53,11609.0,184544.0,194160.0,1694944.0,1741517.0,0
849,container28,1650000000000.0,35.54,19.02,12.3,49.26,43.53,12507.0,185386.0,195059.0,1704562.0,1751431.0,0
850,container28,1650000000000.0,63.17,33.81,21.86,31.49,27.84,11918.0,186473.0,196219.0,1708366.0,1755352.0,0
851,container28,1650000000000.0,48.18,25.79,16.67,59.29,52.4,11187.0,186773.0,196539.0,1719313.0,1766636.0,1
852,container28,1650000000000.0,70.62,37.79,24.43,39.18,34.63,12038.0,187384.0,197191.0,1722518.0,1769940.0,1
853,container28,1650000000000.0,63.32,33.89,21.91,49.94,44.13,13062.0,187549.0,197367.0,1729542.0,1777180.0,0
854,container28,1650000000000.0,36.59,19.58,12.66,50.05,44.23,11534.0,188380.0,198254.0,1739796.0,1787750.0,0
855,container28,1650000000000.0,57.44,30.74,19.87,38.95,34.42,11735.0,188939.0,198851.0,1741443.0,1789448.0,1
856,container28,1650000000000.0,25.73,13.77,8.9,46.88,41.43,12576.0,189708.0,199672.0,1760753.0,1809353.0,2
857,container28,1650000000000.0,36.59,19.58,12.66,51.64,45.64,11671.0,190471.0,200486.0,1759080.0,1807628.0,2
858,container28,1650000000000.0,52.09,27.88,18.02,32.91,29.08,12439.0,191032.0,201085.0,1765080.0,1813813.0,1
859,container28,1650000000000.0,61.38,32.85,21.24,47.8,42.24,11318.0,192233.0,202366.0,1760430.0,1809020.0,0
860,container28,1650000000000.0,30.78,16.47,10.65,49.52,43.77,12277.0,193067.0,203257.0,1777543.0,1826660.0,0
861,container28,1650000000000.0,60.68,32.48,21.0,60.66,53.61,12190.0,193579.0,203803.0,1782933.0,1832216.0,0
862,container28,1650000000000.0,60.65,32.46,20.98,52.86,46.72,11253.0,194838.0,205147.0,1787608.0,1837035.0,0
863,container28,1650000000000.0,56.04,29.99,19.39,33.12,29.27,12253.0,194912.0,205226.0,1796040.0,1845726.0,1
864,container28,1650000000000.0,80.3,42.97,27.78,45.31,40.05,12177.0,194666.0,204963.0,1801887.0,1851753.0,0
865,container28,1650000000000.0,48.65,26.04,16.83,34.5,30.49,12256.0,196578.0,207004.0,1806811.0,1856829.0,0
866,container28,1650000000000.0,39.57,21.18,13.69,44.63,39.44,12008.0,197066.0,207525.0,1815210.0,1865487.0,0
867,container28,1650000000000.0,45.44,24.32,15.72,39.67,35.06,11823.0,39561.0,39422.0,619499.0,632952.0,27
868,container29,1649980000000.0,46.75,24.19,12.41,43.75,35.09,14228.0,173713.0,184860.0,1722395.0,1824122.0,0
869,container29,1649980000000.0,32.35,16.74,8.59,56.98,45.7,14073.0,174189.0,185379.0,1728684.0,1830818.0,0
870,container29,1649980000000.0,64.4,33.33,17.1,42.31,33.93,14956.0,174699.0,185935.0,1742799.0,1845846.0,0
871,container29,1649980000000.0,48.75,25.23,12.94,53.73,43.09,13858.0,175282.0,186571.0,1744698.0,1847868.0,0
872,container29,1649980000000.0,40.96,21.2,10.87,56.18,45.05,13029.0,175679.0,187004.0,1749009.0,1852458.0,0
873,container29,1649980000000.0,58.73,30.39,15.59,42.69,34.24,14200.0,176315.0,187697.0,1759738.0,1863881.0,0
874,container29,1649980000000.0,51.7,26.76,13.73,54.15,43.43,13368.0,176867.0,188299.0,1767887.0,1872557.0,0
875,container29,1649980000000.0,63.79,33.01,16.93,45.91,36.81,14299.0,178448.0,190024.0,1776331.0,1881547.0,1
876,container29,1649980000000.0,50.51,26.14,13.41,48.26,38.7,13372.0,179746.0,191439.0,1774879.0,1880002.0,1
877,container29,1649980000000.0,51.96,26.89,13.79,53.15,42.62,14538.0,179344.0,191001.0,1787071.0,1892982.0,2
878,container29,1649980000000.0,40.15,20.78,10.66,60.67,48.65,14352.0,180153.0,191883.0,1798984.0,1905666.0,1
879,container29,1649980000000.0,54.64,28.27,14.5,38.26,30.68,13529.0,181608.0,193470.0,1798338.0,1904978.0,0
880,container29,1649980000000.0,51.17,26.48,13.58,25.87,20.75,13925.0,181537.0,193392.0,1806021.0,1913158.0,0
881,container29,1649980000000.0,40.8,21.11,10.83,42.66,34.21,13805.0,182310.0,194235.0,1813486.0,1921106.0,0
882,container29,1649980000000.0,36.41,18.84,9.67,43.32,34.74,14130.0,183078.0,195073.0,1819976.0,1928016.0,2
883,container29,1649980000000.0,34.07,17.63,9.05,51.92,41.64,14533.0,184362.0,196473.0,1827315.0,1935830.0,1
884,container29,1649980000000.0,40.4,20.9,10.72,42.57,34.14,14301.0,184899.0,197059.0,1838142.0,1947357.0,1
885,container29,1649980000000.0,53.68,27.78,14.25,49.44,39.65,14310.0,185654.0,197882.0,1838279.0,1947503.0,0
886,container29,1649980000000.0,61.06,31.6,16.21,47.59,38.16,14245.0,185961.0,198217.0,1851849.0,1961951.0,1
887,container29,1649980000000.0,39.32,20.35,10.44,46.34,37.16,13774.0,187393.0,199779.0,1852168.0,1962290.0,1
888,container29,1649980000000.0,63.34,32.78,16.82,58.79,47.15,13796.0,188038.0,200482.0,1856006.0,1966376.0,0
889,container29,1649980000000.0,43.43,22.47,11.53,70.76,56.74,14354.0,188066.0,200513.0,1860158.0,1970797.0,0
890,container29,1649980000000.0,41.39,21.42,10.99,54.19,43.45,14198.0,188973.0,201502.0,1871485.0,1982857.0,1
891,container29,1649980000000.0,45.56,23.57,12.09,49.64,39.81,13931.0,189507.0,202084.0,1885492.0,1997770.0,1
892,container29,1649980000000.0,34.02,17.6,9.03,51.91,41.63,14359.0,190035.0,202660.0,1885196.0,1997455.0,2
893,container29,1649980000000.0,51.78,26.79,13.74,48.84,39.17,14124.0,190567.0,203240.0,1888674.0,2001158.0,0
894,container29,1649980000000.0,39.47,20.42,10.48,52.72,42.28,13294.0,192080.0,204890.0,1896583.0,2009578.0,0
895,container29,1649980000000.0,56.59,29.28,15.02,51.96,41.67,14161.0,191793.0,204577.0,1901474.0,2014786.0,2
896,container29,1649980000000.0,46.47,24.05,12.34,37.53,30.1,13342.0,193203.0,206115.0,1912129.0,2026130.0,0
897,container29,1649980000000.0,39.83,20.61,10.57,49.61,39.78,14175.0,193293.0,206213.0,1922788.0,2037478.0,0
898,container29,1649980000000.0,44.63,23.1,11.85,47.0,37.69,13975.0,65888.0,67270.0,386065.0,401348.0,32
899,container30,1649980000000.0,45.33,21.42,14.36,41.53,35.38,9592.0,151212.0,160811.0,1418293.0,1300571.0,1
900,container30,1649980000000.0,26.1,12.34,8.27,41.56,35.41,9628.0,151868.0,161516.0,1424715.0,1306601.0,0
901,container30,1649980000000.0,42.79,20.22,13.55,34.56,29.44,10399.0,152088.0,161753.0,1436061.0,1317254.0,1
902,container30,1649980000000.0,42.73,20.19,13.54,32.67,27.84,9739.0,153463.0,163232.0,1441229.0,1322107.0,0
903,container30,1649980000000.0,61.54,29.08,19.49,56.61,48.23,10060.0,153107.0,162849.0,1450267.0,1330593.0,0
904,container30,1649980000000.0,48.89,23.11,15.49,41.05,34.98,10607.0,154563.0,164416.0,1450477.0,1330790.0,0
905,container30,1649980000000.0,42.7,20.18,13.52,23.79,20.27,10094.0,155207.0,165109.0,1461442.0,1341086.0,1
906,container30,1649980000000.0,64.56,30.51,20.45,28.66,24.42,9806.0,155248.0,165153.0,1469575.0,1348722.0,2
907,container30,1649980000000.0,43.1,20.37,13.65,36.92,31.46,10008.0,156976.0,167012.0,1474730.0,1353562.0,0
908,container30,1649980000000.0,39.27,18.56,12.44,20.65,17.59,9411.0,157326.0,167388.0,1478804.0,1357388.0,1
909,container30,1649980000000.0,36.61,17.3,11.6,34.18,29.13,9564.0,157527.0,167605.0,1495872.0,1373414.0,0
910,container30,1649980000000.0,40.14,18.97,12.71,52.36,44.62,9482.0,158434.0,168580.0,1500649.0,1377899.0,1
911,container30,1649980000000.0,24.19,11.43,7.66,44.53,37.95,9912.0,159607.0,169842.0,1505547.0,1382498.0,0
912,container30,1649980000000.0,46.27,21.87,14.66,48.66,41.47,9051.0,159804.0,170054.0,1511387.0,1387982.0,0
913,container30,1649980000000.0,50.46,23.85,15.98,46.44,39.57,10760.0,161184.0,171539.0,1521126.0,1397126.0,0
914,container30,1649980000000.0,49.34,23.32,15.63,46.16,39.33,10284.0,161783.0,172183.0,1532260.0,1407580.0,0
915,container30,1649980000000.0,47.94,22.65,15.18,53.55,45.63,10559.0,162367.0,172812.0,1537920.0,1412895.0,0
916,container30,1649980000000.0,42.11,19.9,13.34,40.85,34.81,10276.0,162563.0,173022.0,1542993.0,1417658.0,0
917,container30,1649980000000.0,46.77,22.1,14.81,42.96,36.6,9607.0,163688.0,174233.0,1542577.0,1417268.0,0
918,container30,1649980000000.0,40.51,19.14,12.83,44.08,37.56,10669.0,164396.0,174995.0,1553480.0,1427505.0,1
919,container30,1649980000000.0,39.09,18.47,12.38,43.46,37.03,9717.0,165266.0,175930.0,1569642.0,1442680.0,1
920,container30,1649980000000.0,53.1,25.1,16.82,26.06,22.21,10096.0,165551.0,176237.0,1574894.0,1447612.0,1
921,container30,1649980000000.0,36.46,17.23,11.55,45.04,38.38,9762.0,167178.0,177987.0,1579280.0,1451730.0,0
922,container30,1649980000000.0,48.0,22.68,15.2,56.89,48.47,10465.0,166931.0,177722.0,1584872.0,1456981.0,0
923,container30,1649980000000.0,29.58,13.98,9.37,46.89,39.96,9362.0,168261.0,179153.0,1593059.0,1464668.0,0
924,container30,1649980000000.0,49.35,23.32,15.63,30.21,25.74,10009.0,168749.0,179678.0,1605282.0,1476145.0,0
925,container30,1649980000000.0,53.49,25.28,16.94,40.26,34.3,9457.0,168429.0,179333.0,1618742.0,1488783.0,0
926,container30,1649980000000.0,36.98,17.48,11.72,41.64,35.48,8543.0,170113.0,181145.0,1609364.0,1479978.0,0
927,container30,1649980000000.0,41.76,19.73,13.23,42.05,35.83,9692.0,170605.0,181674.0,1628579.0,1498020.0,2
928,container30,1649980000000.0,36.53,17.27,11.57,35.52,30.26,10959.0,170696.0,181772.0,1638253.0,1507103.0,0
929,container30,1649980000000.0,38.15,18.03,12.09,48.13,41.01,9976.0,34402.0,35142.0,559215.0,493936.0,28
930,container31,1649980000000.0,50.92,26.96,16.24,41.81,34.76,12453.0,193210.1,183674.0,1812544.56,1999270.0,1
931,container31,1649980000000.0,40.44,21.41,12.9,46.09,38.31,12733.0,193691.94,184135.0,1810221.88,1996741.0,0
932,container31,1649980000000.0,59.81,31.67,19.08,37.36,31.06,13363.0,192507.75,183003.0,1804732.43,1990763.0,0
933,container31,1649980000000.0,48.7,25.79,15.53,56.25,46.76,12647.0,192565.77,183059.0,1813634.52,2000457.0,2
934,container31,1649980000000.0,58.39,30.92,18.63,46.94,39.02,12430.0,193173.85,183640.0,1803634.74,1989568.0,0
935,container31,1649980000000.0,51.67,27.36,16.48,44.57,37.05,13494.0,192793.99,183277.0,1821367.76,2008878.0,0
936,container31,1649980000000.0,36.67,19.42,11.7,34.08,28.34,13388.0,193466.17,183919.0,1812108.6,1998795.0,0
937,container31,1649980000000.0,47.43,25.12,15.13,44.42,36.93,12982.0,193364.98,183822.0,1815839.15,2002858.0,0
938,container31,1649980000000.0,58.49,30.98,18.66,38.19,31.75,13369.0,192752.02,183237.0,1813355.18,2000153.0,2
939,container31,1649980000000.0,44.25,23.43,14.11,42.67,35.47,12399.0,193574.42,184023.0,1809061.06,1995477.0,0
940,container31,1649980000000.0,45.63,24.16,14.55,41.6,34.58,12413.0,192731.09,183217.0,1820954.7,2008428.0,0
941,container31,1649980000000.0,44.48,23.56,14.19,48.87,40.63,12795.0,192845.99,183327.0,1815033.8,2001981.0,2
942,container31,1649980000000.0,63.69,33.73,20.31,51.14,42.51,12440.0,192876.58,183356.0,1808306.14,1994655.0,0
943,container31,1649980000000.0,47.19,24.99,15.05,42.75,35.54,12920.0,193251.82,183714.0,1814843.79,2001774.0,1
944,container31,1649980000000.0,42.86,22.7,13.67,48.49,40.31,12678.0,193405.71,183861.0,1814694.76,2001612.0,0
945,container31,1649980000000.0,39.48,20.91,12.59,48.28,40.14,12625.0,192384.01,182885.0,1805929.75,1992067.0,0
946,container31,1649980000000.0,48.33,25.59,15.41,31.01,25.78,13568.0,193828.66,184266.0,1815894.85,2002918.0,0
947,container31,1649980000000.0,61.19,32.4,19.52,35.94,29.88,13808.0,192612.57,183103.0,1810263.9,1996787.0,0
948,container31,1649980000000.0,50.54,26.76,16.12,49.26,40.95,12590.0,193229.33,183693.0,1813679.55,2000506.0,0
949,container31,1649980000000.0,56.25,29.79,17.94,53.58,44.55,13272.0,192965.1,183440.0,1815099.22,2002052.0,0
950,container31,1649980000000.0,69.26,36.68,22.09,38.56,32.06,12223.0,193947.78,184379.0,1814915.56,2001852.0,1
951,container31,1649980000000.0,36.36,19.25,11.6,44.08,36.65,12065.0,193014.05,183487.0,1821741.85,2009285.0,0
952,container31,1649980000000.0,58.91,31.2,18.79,50.01,41.58,12532.0,192845.84,183326.0,1807362.51,1993627.0,1
953,container31,1649980000000.0,31.75,16.81,10.13,43.1,35.83,12040.0,192635.77,183126.0,1816034.23,2003070.0,0
954,container31,1649980000000.0,69.91,37.02,22.3,42.43,35.27,11976.0,192718.27,183204.0,1814136.49,2001004.0,0
955,container31,1649980000000.0,59.1,31.3,18.85,32.65,27.14,13080.0,193368.9,183826.0,1807190.13,1993440.0,1
956,container31,1649980000000.0,36.24,19.19,11.56,37.69,31.33,12430.0,192458.45,182956.0,1813788.28,2000625.0,1
957,container31,1649980000000.0,31.39,16.62,10.01,38.87,32.31,12523.0,192670.54,183159.0,1809891.3,1996381.0,0
958,container31,1649980000000.0,60.31,31.94,19.24,36.01,29.94,12952.0,193141.0,183608.0,1811727.81,1998381.0,0
959,container31,1649980000000.0,55.51,29.39,17.7,54.15,45.01,12668.0,192805.4,183288.0,1804620.12,1990641.0,0
960,container31,1649980000000.0,68.93,36.5,21.99,41.85,34.79,2596.0,192372.61,182874.0,1810438.93,1996977.0,41
